Baum ID,Nr.,Deutsche Bezeichnung,Ort,Stadtteil,Stadtviertel,Straße,Geburtsjahr,Alter,X-Koordinate,Y-Koordinate
BKA-67690,67690,Kultur-Mandel,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509373901,5446939711
BKA-67691,67691,Speierling,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509365405,5446941610
BKA-67692,67692,Kultur-Mandel,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509356210,5446943309
BKA-67693,67693,Kultur-Mandel,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509347414,5446945508
BKA-67694,67694,Mispel,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509338418,5446947906
BKA-67695,67695,Speierling,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.07,17,509329321,5446950505
BKA-67696,67696,Kultur-Mandel,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509320925,5446952704
BKA-67698,67698,Kultur-Mandel,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Eichelberg,01.01.06,18,509313028,5446954703
BKA-1363,1363,Feld-Ahorn,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Mühlberg,01.01.68,56,509408095,5447316827
BKA-1362,1362,Feld-Ahorn,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Mühlberg,01.01.68,56,509411664,5447335467
BKA-1360,1360,Feld-Ahorn,Heilbronn,Kirchhausen,Kirchhausen - Östliches Feld,Mühlberg,01.01.68,56,509418432,5447371910
BKA~BAUM-14753,86829,Japanische Zelkowe`Green Vase`,Heilbronn,Kirchhausen,Kirchhausen - Mitte,Deutschritterstraße,,,508150897,5447959583
BKA~BAUM-14755,86831,Blumen - Esche `Oblisk`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,,,508270953,5447361224
BKA~BAUM-14756,86832,Blumen - Esche `Oblisk`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,,,508169485,5447392905
BKA-58937,58937,Schwedische Mehlbeere,Heilbronn,Kirchhausen,Kirchhausen - Südost,Am Teuerbrünnle,01.01.88,36,508316730,5447415900
BKA~BAUM-12179,84291,Säulen-Hainbuche `Monument`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Mainzer Straße,,,508264460,5447431200
BKA~BAUM-12180,84292,Säulen-Hainbuche `Monument`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Mainzer Straße,,,508265360,5447438000
BKA~BAUM-12181,84293,Säulen-Hainbuche `Monument`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Mainzer Straße,,,508246170,5447440700
BKA-58978,58978,Kleinkronige Winter-Linde `Rancho`,Heilbronn,Kirchhausen,Kirchhausen - Südost,Mainzer Straße,01.01.88,36,508177390,5447440390
